DATE,TREAT_DESC,HABITAT,REPLICATE,STATION,ADULTS
6/21/1989,Biologically based (organic),wheat,2,2,0
6/21/1989,Biologically based (organic),wheat,2,3,0
6/21/1989,Biologically based (organic),wheat,2,4,0
6/21/1989,Biologically based (organic),wheat,2,5,0
6/21/1989,Poplar trees,poplar,1,1,0
6/21/1989,Poplar trees,poplar,1,2,0
6/21/1989,Poplar trees,poplar,1,3,0
6/21/1989,Poplar trees,poplar,1,4,0
6/21/1989,Poplar trees,poplar,1,5,0
6/21/1989,Early succesional community,ES,1,1,0
6/21/1989,Early succesional community,ES,1,2,0
6/21/1989,Early succesional community,ES,1,3,0
6/21/1989,Early succesional community,ES,1,4,0
6/21/1989,Early succesional community,ES,1,5,0
6/21/1989,Reduced input,wheat,2,1,0
6/21/1989,Reduced input,wheat,2,2,0
6/21/1989,Reduced input,wheat,2,3,0
6/21/1989,Reduced input,wheat,2,4,0
6/21/1989,Reduced input,wheat,2,5,0
6/21/1989,Biologically based (organic),wheat,3,1,0
6/21/1989,Biologically based (organic),wheat,3,2,0
6/21/1989,Biologically based (organic),wheat,3,3,0
6/21/1989,Biologically based (organic),wheat,3,4,0
6/21/1989,Biologically based (organic),wheat,3,5,0
6/21/1989,No till,maize,4,1,0
6/21/1989,No till,maize,4,2,0
6/21/1989,No till,maize,4,3,0
6/21/1989,No till,maize,4,4,0
6/21/1989,No till,maize,4,5,0
6/21/1989,Reduced input,wheat,4,1,0
6/21/1989,Reduced input,wheat,4,2,0
6/21/1989,Reduced input,wheat,4,3,0
6/21/1989,Reduced input,wheat,4,4,0
6/21/1989,Reduced input,wheat,4,5,0
6/21/1989,No till,maize,3,1,0
6/21/1989,No till,maize,3,2,0
6/21/1989,No till,maize,3,3,0
6/21/1989,No till,maize,3,4,0
6/21/1989,No till,maize,3,5,0
6/21/1989,No till,maize,2,1,0
6/21/1989,No till,maize,2,2,0
6/21/1989,No till,maize,2,3,0
6/21/1989,No till,maize,2,4,0
6/21/1989,No till,maize,2,5,0
6/21/1989,Conventional till,maize,1,1,0
6/21/1989,Conventional till,maize,1,2,0
6/21/1989,Conventional till,maize,1,3,0
6/21/1989,Conventional till,maize,1,4,0
6/21/1989,Conventional till,maize,1,5,0
6/21/1989,Poplar trees,poplar,5,1,0
6/21/1989,Poplar trees,poplar,5,2,0
6/21/1989,Poplar trees,poplar,5,3,0
6/21/1989,Poplar trees,poplar,5,4,0
6/21/1989,Poplar trees,poplar,5,5,0
6/21/1989,Conventional till,maize,5,1,0
6/21/1989,Conventional till,maize,5,4,0
6/21/1989,Conventional till,maize,5,5,0
6/21/1989,Early succesional community,ES,5,1,0
6/21/1989,Early succesional community,ES,5,2,0
6/21/1989,Early succesional community,ES,5,3,0
6/21/1989,Early succesional community,ES,5,4,0
6/21/1989,Early succesional community,ES,5,5,0
6/21/1989,Biologically based (organic),wheat,5,1,0
6/21/1989,Biologically based (organic),wheat,5,2,0
6/21/1989,Biologically based (organic),wheat,5,3,0
6/21/1989,Biologically based (organic),wheat,5,4,0
6/21/1989,Biologically based (organic),wheat,5,5,0
6/21/1989,Reduced input,wheat,5,1,0
6/21/1989,Reduced input,wheat,5,2,0
6/21/1989,Reduced input,wheat,5,3,0
6/21/1989,Reduced input,wheat,5,4,0
6/21/1989,Reduced input,wheat,5,5,0
6/21/1989,No till,maize,5,1,0
6/21/1989,No till,maize,5,2,0
6/21/1989,No till,maize,5,3,0
6/21/1989,No till,maize,5,4,0
6/21/1989,No till,maize,5,5,0
6/21/1989,Alfalfa,alfalfa,5,1,0
6/21/1989,Alfalfa,alfalfa,5,2,0
6/21/1989,Alfalfa,alfalfa,5,3,0
6/21/1989,Alfalfa,alfalfa,5,4,0
6/21/1989,Alfalfa,alfalfa,5,5,0
6/21/1989,Conventional till,maize,6,1,0
6/21/1989,Conventional till,maize,6,2,0
6/21/1989,Conventional till,maize,6,3,0
6/21/1989,Conventional till,maize,6,4,0
6/21/1989,Conventional till,maize,6,5,0
6/21/1989,Reduced input,wheat,6,1,0
6/21/1989,Reduced input,wheat,6,2,0
6/21/1989,Reduced input,wheat,6,3,0
6/21/1989,Reduced input,wheat,6,4,0
6/21/1989,Reduced input,wheat,6,5,0
6/21/1989,Early succesional community,ES,6,1,0
6/21/1989,Early succesional community,ES,6,2,0
6/21/1989,Early succesional community,ES,6,3,0
6/21/1989,Early succesional community,ES,6,4,0
6/21/1989,Early succesional community,ES,6,5,0
6/21/1989,Biologically based (organic),wheat,6,1,0
6/21/1989,Biologically based (organic),wheat,6,2,0
6/21/1989,Biologically based (organic),wheat,6,3,0
6/21/1989,Biologically based (organic),wheat,6,4,0
6/21/1989,Biologically based (organic),wheat,6,5,0
6/21/1989,No till,maize,6,1,0
6/21/1989,No till,maize,6,2,0
6/21/1989,No till,maize,6,3,0
6/21/1989,No till,maize,6,4,0
6/21/1989,No till,maize,6,5,0
6/21/1989,Alfalfa,alfalfa,6,1,0
6/21/1989,Alfalfa,alfalfa,6,2,0
6/21/1989,Alfalfa,alfalfa,6,3,0
6/21/1989,Alfalfa,alfalfa,6,4,0
6/21/1989,Alfalfa,alfalfa,6,5,0
6/21/1989,Poplar trees,poplar,6,1,0
6/21/1989,Poplar trees,poplar,6,2,0
6/21/1989,Poplar trees,poplar,6,3,0
6/21/1989,Poplar trees,poplar,6,4,0
6/21/1989,Poplar trees,poplar,6,5,0
6/28/1989,Poplar trees,poplar,4,1,2
6/28/1989,Poplar trees,poplar,4,2,0
6/28/1989,Poplar trees,poplar,4,3,0
6/28/1989,Poplar trees,poplar,4,4,0
6/28/1989,Poplar trees,poplar,4,5,0
6/28/1989,Conventional till,maize,3,1,0
6/28/1989,Conventional till,maize,3,2,0
6/28/1989,Conventional till,maize,3,3,0
6/28/1989,Conventional till,maize,3,4,0
6/28/1989,Conventional till,maize,3,5,0
6/28/1989,Early succesional community,ES,2,1,0
6/28/1989,Early succesional community,ES,2,2,0
6/28/1989,Early succesional community,ES,2,3,0
6/28/1989,Early succesional community,ES,2,4,0
6/28/1989,Early succesional community,ES,2,5,0
6/28/1989,Alfalfa,alfalfa,1,1,0
6/28/1989,Alfalfa,alfalfa,1,2,0
6/28/1989,Alfalfa,alfalfa,1,3,0
6/28/1989,Alfalfa,alfalfa,1,4,0
6/28/1989,Alfalfa,alfalfa,1,5,0
6/28/1989,No till,maize,1,1,0
6/28/1989,No till,maize,1,2,0
6/28/1989,No till,maize,1,3,0
6/28/1989,No till,maize,1,4,0
6/28/1989,No till,maize,1,5,0
6/28/1989,Alfalfa,alfalfa,2,1,0
6/28/1989,Alfalfa,alfalfa,2,2,0
6/28/1989,Alfalfa,alfalfa,2,3,0
6/28/1989,Alfalfa,alfalfa,2,4,0
6/28/1989,Alfalfa,alfalfa,2,5,0
6/28/1989,Poplar trees,poplar,3,1,0
6/28/1989,Poplar trees,poplar,3,2,0
6/28/1989,Poplar trees,poplar,3,3,0
6/28/1989,Poplar trees,poplar,3,4,0
6/28/1989,Poplar trees,poplar,3,5,0
6/28/1989,Early succesional community,ES,4,1,1
6/28/1989,Early succesional community,ES,4,2,0
6/28/1989,Early succesional community,ES,4,3,0
6/28/1989,Early succesional community,ES,4,4,0
6/28/1989,Early succesional community,ES,4,5,0
6/28/1989,Alfalfa,alfalfa,4,1,0
6/28/1989,Alfalfa,alfalfa,4,2,0
6/28/1989,Alfalfa,alfalfa,4,3,0
6/28/1989,Alfalfa,alfalfa,4,4,0
6/28/1989,Alfalfa,alfalfa,4,5,0
6/28/1989,Reduced input,wheat,3,1,0
6/28/1989,Reduced input,wheat,3,2,0
6/28/1989,Reduced input,wheat,3,3,0
6/28/1989,Reduced input,wheat,3,4,0
6/28/1989,Reduced input,wheat,3,5,0
6/28/1989,Conventional till,maize,2,1,0
6/28/1989,Conventional till,maize,2,2,0
6/28/1989,Conventional till,maize,2,3,0
6/28/1989,Conventional till,maize,2,4,0
6/28/1989,Conventional till,maize,2,5,0
6/28/1989,Biologically based (organic),wheat,1,1,0
6/28/1989,Biologically based (organic),wheat,1,2,0
6/28/1989,Biologically based (organic),wheat,1,3,0
6/28/1989,Biologically based (organic),wheat,1,4,0
6/28/1989,Biologically based (organic),wheat,1,5,0
6/28/1989,Reduced input,wheat,1,1,0
6/28/1989,Reduced input,wheat,1,2,0
6/28/1989,Reduced input,wheat,1,3,0
6/28/1989,Reduced input,wheat,1,4,0
6/28/1989,Reduced input,wheat,1,5,0
6/28/1989,Poplar trees,poplar,2,1,0
6/28/1989,Poplar trees,poplar,2,2,0
6/28/1989,Poplar trees,poplar,2,3,0
6/28/1989,Poplar trees,poplar,2,4,0
6/28/1989,Poplar trees,poplar,2,5,0
6/28/1989,Alfalfa,alfalfa,3,1,0
6/28/1989,Alfalfa,alfalfa,3,2,0
6/28/1989,Alfalfa,alfalfa,3,3,0
6/28/1989,Alfalfa,alfalfa,3,4,0
6/28/1989,Alfalfa,alfalfa,3,5,0
6/28/1989,Biologically based (organic),wheat,4,1,0
6/28/1989,Biologically based (organic),wheat,4,2,0
6/28/1989,Biologically based (organic),wheat,4,3,0
6/28/1989,Biologically based (organic),wheat,4,4,0
6/28/1989,Biologically based (organic),wheat,4,5,0
6/28/1989,Conventional till,maize,4,1,0
6/28/1989,Conventional till,maize,4,2,0
6/28/1989,Conventional till,maize,4,3,0
6/28/1989,Conventional till,maize,4,4,0
6/28/1989,Conventional till,maize,4,5,0
6/28/1989,Early succesional community,ES,3,1,0
6/28/1989,Early succesional community,ES,3,2,0
6/28/1989,Early succesional community,ES,3,3,0
6/28/1989,Early succesional community,ES,3,4,0
6/28/1989,Early succesional community,ES,3,5,0
6/28/1989,Biologically based (organic),wheat,2,1,0
6/28/1989,Biologically based (organic),wheat,2,2,0
6/28/1989,Biologically based (organic),wheat,2,3,0
6/28/1989,Biologically based (organic),wheat,2,4,0
6/28/1989,Biologically based (organic),wheat,2,5,0
6/28/1989,Poplar trees,poplar,1,1,0
6/28/1989,Poplar trees,poplar,1,2,0
6/28/1989,Poplar trees,poplar,1,3,0
6/28/1989,Poplar trees,poplar,1,4,0
6/28/1989,Poplar trees,poplar,1,5,0
6/28/1989,Early succesional community,ES,1,1,0
6/28/1989,Early succesional community,ES,1,2,0
6/28/1989,Early succesional community,ES,1,3,0
6/28/1989,Early succesional community,ES,1,4,0
6/28/1989,Early succesional community,ES,1,5,0
6/28/1989,Reduced input,wheat,2,1,0
6/28/1989,Reduced input,wheat,2,2,0
6/28/1989,Reduced input,wheat,2,3,0
6/28/1989,Reduced input,wheat,2,4,0
6/28/1989,Reduced input,wheat,2,5,0
6/28/1989,Biologically based (organic),wheat,3,1,0
6/28/1989,Biologically based (organic),wheat,3,2,0
6/28/1989,Biologically based (organic),wheat,3,3,0
6/28/1989,Biologically based (organic),wheat,3,4,0
6/28/1989,Biologically based (organic),wheat,3,5,0
6/28/1989,No till,maize,4,1,0
6/28/1989,No till,maize,4,2,0
6/28/1989,No till,maize,4,3,0
6/28/1989,No till,maize,4,4,0
6/28/1989,No till,maize,4,5,0
6/28/1989,Reduced input,wheat,4,1,0
6/28/1989,Reduced input,wheat,4,2,0
6/28/1989,Reduced input,wheat,4,3,0
6/28/1989,Reduced input,wheat,4,4,0
6/28/1989,Reduced input,wheat,4,5,0
6/28/1989,No till,maize,3,1,0
6/28/1989,No till,maize,3,2,0
6/28/1989,No till,maize,3,3,0
6/28/1989,No till,maize,3,4,0
6/28/1989,No till,maize,3,5,0
6/28/1989,No till,maize,2,1,0
6/28/1989,No till,maize,2,2,0
6/28/1989,No till,maize,2,3,0
6/28/1989,No till,maize,2,4,0
6/28/1989,No till,maize,2,5,0
6/28/1989,Conventional till,maize,1,1,0
6/28/1989,Conventional till,maize,1,2,0
6/28/1989,Conventional till,maize,1,3,0
6/28/1989,Conventional till,maize,1,4,0
6/28/1989,Conventional till,maize,1,5,0
6/28/1989,Poplar trees,poplar,5,1,0
6/28/1989,Poplar trees,poplar,5,2,0
6/28/1989,Poplar trees,poplar,5,3,0
6/28/1989,Poplar trees,poplar,5,4,0
6/28/1989,Poplar trees,poplar,5,5,0
6/28/1989,Conventional till,maize,5,1,0
6/28/1989,Conventional till,maize,5,2,0
6/28/1989,Conventional till,maize,5,3,0
6/28/1989,Conventional till,maize,5,4,0
6/28/1989,Conventional till,maize,5,5,0
6/28/1989,Early succesional community,ES,5,1,0
6/28/1989,Early succesional community,ES,5,2,0
6/28/1989,Early succesional community,ES,5,3,0
6/28/1989,Early succesional community,ES,5,4,0
6/28/1989,Early succesional community,ES,5,5,0
6/28/1989,Biologically based (organic),wheat,5,1,0
6/28/1989,Biologically based (organic),wheat,5,2,0
6/28/1989,Biologically based (organic),wheat,5,3,0
6/28/1989,Biologically based (organic),wheat,5,5,0
6/28/1989,Reduced input,wheat,5,1,0
6/28/1989,Reduced input,wheat,5,2,0
6/28/1989,Reduced input,wheat,5,3,0
6/28/1989,Reduced input,wheat,5,4,0
6/28/1989,Reduced input,wheat,5,5,0
6/28/1989,No till,maize,5,1,0
6/28/1989,No till,maize,5,2,0
6/28/1989,No till,maize,5,3,0
6/28/1989,No till,maize,5,4,0
6/28/1989,No till,maize,5,5,0
6/28/1989,Alfalfa,alfalfa,5,1,0
6/28/1989,Alfalfa,alfalfa,5,2,1
6/28/1989,Alfalfa,alfalfa,5,3,0
6/28/1989,Alfalfa,alfalfa,5,4,0
6/28/1989,Alfalfa,alfalfa,5,5,0
6/28/1989,Conventional till,maize,6,1,0
6/28/1989,Conventional till,maize,6,2,0
6/28/1989,Conventional till,maize,6,3,0
6/28/1989,Conventional till,maize,6,4,0
6/28/1989,Conventional till,maize,6,5,0
6/28/1989,Reduced input,wheat,6,1,0
6/28/1989,Reduced input,wheat,6,2,0
6/28/1989,Reduced input,wheat,6,3,0
6/28/1989,Reduced input,wheat,6,4,0
6/28/1989,Reduced input,wheat,6,5,0
6/28/1989,Early succesional community,ES,6,1,0
6/28/1989,Early succesional community,ES,6,2,0
6/28/1989,Early succesional community,ES,6,3,0
6/28/1989,Early succesional community,ES,6,4,0
6/28/1989,Early succesional community,ES,6,5,0
6/28/1989,Biologically based (organic),wheat,6,1,0
6/28/1989,Biologically based (organic),wheat,6,2,0
6/28/1989,Biologically based (organic),wheat,6,3,0
6/28/1989,Biologically based (organic),wheat,6,4,0
6/28/1989,Biologically based (organic),wheat,6,5,0
6/28/1989,No till,maize,6,1,0
6/28/1989,No till,maize,6,2,0
6/28/1989,No till,maize,6,3,0
6/28/1989,No till,maize,6,4,0
6/28/1989,No till,maize,6,5,0
6/28/1989,Alfalfa,alfalfa,6,1,0
6/28/1989,Alfalfa,alfalfa,6,2,0
6/28/1989,Alfalfa,alfalfa,6,3,0
6/28/1989,Alfalfa,alfalfa,6,4,0
6/28/1989,Alfalfa,alfalfa,6,5,0
6/28/1989,Poplar trees,poplar,6,1,0
6/28/1989,Poplar trees,poplar,6,2,0
6/28/1989,Poplar trees,poplar,6,3,0
6/28/1989,Poplar trees,poplar,6,4,0
6/28/1989,Poplar trees,poplar,6,5,0
7/5/1989,Poplar trees,poplar,4,1,0
7/5/1989,Poplar trees,poplar,4,2,0
7/5/1989,Poplar trees,poplar,4,3,0
7/5/1989,Poplar trees,poplar,4,4,0
7/5/1989,Poplar trees,poplar,4,5,0
7/5/1989,Conventional till,maize,3,1,0
7/5/1989,Conventional till,maize,3,2,0
7/5/1989,Conventional till,maize,3,3,0
7/5/1989,Conventional till,maize,3,4,0
7/5/1989,Conventional till,maize,3,5,0
7/5/1989,Early succesional community,ES,2,1,0
7/5/1989,Early succesional community,ES,2,2,0
7/5/1989,Early succesional community,ES,2,3,0
7/5/1989,Early succesional community,ES,2,4,0
7/5/1989,Early succesional community,ES,2,5,0
7/5/1989,Alfalfa,alfalfa,1,1,0
7/5/1989,Alfalfa,alfalfa,1,2,0
7/5/1989,Alfalfa,alfalfa,1,3,0
7/5/1989,Alfalfa,alfalfa,1,4,0
7/5/1989,Alfalfa,alfalfa,1,5,0
7/5/1989,No till,maize,1,1,0
7/5/1989,No till,maize,1,2,0
7/5/1989,No till,maize,1,3,0
7/5/1989,No till,maize,1,4,0
7/5/1989,No till,maize,1,5,0
7/5/1989,Alfalfa,alfalfa,2,1,0
7/5/1989,Alfalfa,alfalfa,2,2,0
7/5/1989,Alfalfa,alfalfa,2,3,0
7/5/1989,Alfalfa,alfalfa,2,4,0
7/5/1989,Alfalfa,alfalfa,2,5,0
7/5/1989,Poplar trees,poplar,3,1,0
7/5/1989,Poplar trees,poplar,3,2,0
7/5/1989,Poplar trees,poplar,3,3,0
7/5/1989,Poplar trees,poplar,3,4,0
7/5/1989,Poplar trees,poplar,3,5,0
7/5/1989,Early succesional community,ES,4,1,0
7/5/1989,Early succesional community,ES,4,2,0
7/5/1989,Early succesional community,ES,4,3,0
7/5/1989,Early succesional community,ES,4,4,0
7/5/1989,Early succesional community,ES,4,5,0
7/5/1989,Alfalfa,alfalfa,4,1,0
7/5/1989,Alfalfa,alfalfa,4,2,0
7/5/1989,Alfalfa,alfalfa,4,3,0
7/5/1989,Alfalfa,alfalfa,4,4,0
7/5/1989,Reduced input,wheat,3,1,0
7/5/1989,Reduced input,wheat,3,2,0
7/5/1989,Reduced input,wheat,3,3,0
7/5/1989,Reduced input,wheat,3,4,0
7/5/1989,Reduced input,wheat,3,5,0
7/5/1989,Conventional till,maize,2,1,0
7/5/1989,Conventional till,maize,2,2,0
7/5/1989,Conventional till,maize,2,3,0
7/5/1989,Conventional till,maize,2,4,0
7/5/1989,Conventional till,maize,2,5,0
7/5/1989,Biologically based (organic),wheat,1,1,0
7/5/1989,Biologically based (organic),wheat,1,2,0
7/5/1989,Biologically based (organic),wheat,1,3,0
7/5/1989,Biologically based (organic),wheat,1,4,0
7/5/1989,Biologically based (organic),wheat,1,5,0
7/5/1989,Reduced input,wheat,1,1,0
7/5/1989,Reduced input,wheat,1,2,0
7/5/1989,Reduced input,wheat,1,3,0
7/5/1989,Reduced input,wheat,1,4,0
7/5/1989,Reduced input,wheat,1,5,0
7/5/1989,Poplar trees,poplar,2,1,0
7/5/1989,Poplar trees,poplar,2,2,0
7/5/1989,Poplar trees,poplar,2,3,0
7/5/1989,Poplar trees,poplar,2,4,0
7/5/1989,Poplar trees,poplar,2,5,0
7/5/1989,Alfalfa,alfalfa,3,1,0
7/5/1989,Alfalfa,alfalfa,3,3,0
7/5/1989,Alfalfa,alfalfa,3,4,0
7/5/1989,Alfalfa,alfalfa,3,5,0
7/5/1989,Biologically based (organic),wheat,4,1,0
7/5/1989,Biologically based (organic),wheat,4,2,0
7/5/1989,Biologically based (organic),wheat,4,3,0
7/5/1989,Biologically based (organic),wheat,4,4,0
7/5/1989,Biologically based (organic),wheat,4,5,0
7/5/1989,Conventional till,maize,4,1,0
7/5/1989,Conventional till,maize,4,2,0
7/5/1989,Conventional till,maize,4,3,0
7/5/1989,Conventional till,maize,4,4,0
7/5/1989,Conventional till,maize,4,5,0
7/5/1989,Early succesional community,ES,3,1,0
7/5/1989,Early succesional community,ES,3,2,0
7/5/1989,Early succesional community,ES,3,3,0
7/5/1989,Early succesional community,ES,3,4,0
7/5/1989,Early succesional community,ES,3,5,0
7/5/1989,Biologically based (organic),wheat,2,2,0
7/5/1989,Biologically based (organic),wheat,2,3,0
7/5/1989,Biologically based (organic),wheat,2,4,0
7/5/1989,Biologically based (organic),wheat,2,5,0
7/5/1989,Poplar trees,poplar,1,1,0
7/5/1989,Poplar trees,poplar,1,2,0
7/5/1989,Poplar trees,poplar,1,3,0
7/5/1989,Poplar trees,poplar,1,4,0
7/5/1989,Poplar trees,poplar,1,5,0
7/5/1989,Early succesional community,ES,1,1,0
7/5/1989,Early succesional community,ES,1,2,0
7/5/1989,Early succesional community,ES,1,3,0
7/5/1989,Early succesional community,ES,1,4,0
7/5/1989,Early succesional community,ES,1,5,0
7/5/1989,Reduced input,wheat,2,1,0
7/5/1989,Reduced input,wheat,2,2,0
7/5/1989,Reduced input,wheat,2,3,0
7/5/1989,Reduced input,wheat,2,4,1
7/5/1989,Reduced input,wheat,2,5,0
7/5/1989,Biologically based (organic),wheat,3,1,0
7/5/1989,Biologically based (organic),wheat,3,2,0
7/5/1989,Biologically based (organic),wheat,3,3,0
7/5/1989,Biologically based (organic),wheat,3,4,0
7/5/1989,Biologically based (organic),wheat,3,5,0
7/5/1989,No till,maize,4,1,0
7/5/1989,No till,maize,4,2,0
7/5/1989,No till,maize,4,3,0
7/5/1989,No till,maize,4,4,0
7/5/1989,No till,maize,4,5,0
7/5/1989,Reduced input,wheat,4,1,0
7/5/1989,Reduced input,wheat,4,2,0
7/5/1989,Reduced input,wheat,4,3,0
7/5/1989,Reduced input,wheat,4,4,0
7/5/1989,Reduced input,wheat,4,5,0
7/5/1989,No till,maize,3,1,0
7/5/1989,No till,maize,3,2,0
7/5/1989,No till,maize,3,3,0
7/5/1989,No till,maize,3,4,0
7/5/1989,No till,maize,3,5,0
7/5/1989,No till,maize,2,1,0
7/5/1989,No till,maize,2,2,0
7/5/1989,No till,maize,2,3,0
7/5/1989,No till,maize,2,4,0
7/5/1989,No till,maize,2,5,0
7/5/1989,Conventional till,maize,1,1,0
7/5/1989,Conventional till,maize,1,2,0
7/5/1989,Conventional till,maize,1,3,0
7/5/1989,Conventional till,maize,1,4,0
7/5/1989,Conventional till,maize,1,5,0
7/5/1989,Poplar trees,poplar,5,1,0
7/5/1989,Poplar trees,poplar,5,2,0
7/5/1989,Poplar trees,poplar,5,3,0
7/5/1989,Poplar trees,poplar,5,4,0
7/5/1989,Poplar trees,poplar,5,5,0
7/5/1989,Conventional till,maize,5,1,0
7/5/1989,Conventional till,maize,5,2,0
7/5/1989,Conventional till,maize,5,3,0
7/5/1989,Conventional till,maize,5,4,0
7/5/1989,Conventional till,maize,5,5,0
7/5/1989,Early succesional community,ES,5,1,0
7/5/1989,Early succesional community,ES,5,2,0
7/5/1989,Early succesional community,ES,5,3,0
7/5/1989,Early succesional community,ES,5,4,0
7/5/1989,Early succesional community,ES,5,5,0
7/5/1989,Biologically based (organic),wheat,5,1,0
7/5/1989,Biologically based (organic),wheat,5,2,0
7/5/1989,Biologically based (organic),wheat,5,3,0
7/5/1989,Biologically based (organic),wheat,5,4,0
7/5/1989,Biologically based (organic),wheat,5,5,0
7/5/1989,Reduced input,wheat,5,1,0
7/5/1989,Reduced input,wheat,5,2,0
7/5/1989,Reduced input,wheat,5,3,0
7/5/1989,Reduced input,wheat,5,4,0
7/5/1989,Reduced input,wheat,5,5,0
7/5/1989,No till,maize,5,1,0
7/5/1989,No till,maize,5,2,0
7/5/1989,No till,maize,5,3,0
7/5/1989,No till,maize,5,4,0
7/5/1989,No till,maize,5,5,0
7/5/1989,Alfalfa,alfalfa,5,1,0
7/5/1989,Alfalfa,alfalfa,5,2,0
7/5/1989,Alfalfa,alfalfa,5,3,0
7/5/1989,Alfalfa,alfalfa,5,4,0
7/5/1989,Alfalfa,alfalfa,5,5,0
7/5/1989,Conventional till,maize,6,1,0
7/5/1989,Conventional till,maize,6,2,0
7/5/1989,Conventional till,maize,6,3,0
7/5/1989,Conventional till,maize,6,4,0
7/5/1989,Conventional till,maize,6,5,0
7/5/1989,Reduced input,wheat,6,1,0
7/5/1989,Reduced input,wheat,6,2,0
7/5/1989,Reduced input,wheat,6,3,0
7/5/1989,Reduced input,wheat,6,4,0
7/5/1989,Reduced input,wheat,6,5,0
7/5/1989,Early succesional community,ES,6,1,0
7/5/1989,Early succesional community,ES,6,2,0
7/5/1989,Early succesional community,ES,6,3,0
7/5/1989,Early succesional community,ES,6,4,0
7/5/1989,Early succesional community,ES,6,5,0
7/5/1989,Biologically based (organic),wheat,6,1,0
7/5/1989,Biologically based (organic),wheat,6,2,0
7/5/1989,Biologically based (organic),wheat,6,3,0
7/5/1989,Biologically based (organic),wheat,6,4,0
7/5/1989,Biologically based (organic),wheat,6,5,0
7/5/1989,No till,maize,6,1,0
7/5/1989,No till,maize,6,2,0
7/5/1989,No till,maize,6,3,0
7/5/1989,No till,maize,6,4,0
7/5/1989,No till,maize,6,5,0
7/5/1989,Alfalfa,alfalfa,6,1,0
7/5/1989,Alfalfa,alfalfa,6,2,0
7/5/1989,Alfalfa,alfalfa,6,3,0
7/5/1989,Alfalfa,alfalfa,6,4,0
7/5/1989,Alfalfa,alfalfa,6,5,0
7/5/1989,Poplar trees,poplar,6,1,0
7/5/1989,Poplar trees,poplar,6,2,0
7/5/1989,Poplar trees,poplar,6,3,0
7/5/1989,Poplar trees,poplar,6,4,0
7/5/1989,Poplar trees,poplar,6,5,0
7/12/1989,Poplar trees,poplar,4,1,0
7/12/1989,Poplar trees,poplar,4,2,0
7/12/1989,Poplar trees,poplar,4,3,0
7/12/1989,Poplar trees,poplar,4,4,0
7/12/1989,Poplar trees,poplar,4,5,0
7/12/1989,Conventional till,maize,3,1,0
7/12/1989,Conventional till,maize,3,2,0
7/12/1989,Conventional till,maize,3,3,0
7/12/1989,Conventional till,maize,3,4,0
7/12/1989,Conventional till,maize,3,5,0
7/12/1989,Early succesional community,ES,2,1,0
7/12/1989,Early succesional community,ES,2,2,0
7/12/1989,Early succesional community,ES,2,3,0
7/12/1989,Early succesional community,ES,2,4,0
7/12/1989,Early succesional community,ES,2,5,0
7/12/1989,Alfalfa,alfalfa,1,1,0
7/12/1989,Alfalfa,alfalfa,1,2,0
7/12/1989,Alfalfa,alfalfa,1,3,0
7/12/1989,Alfalfa,alfalfa,1,4,0
7/12/1989,Alfalfa,alfalfa,1,5,0
7/12/1989,No till,maize,1,1,0
7/12/1989,No till,maize,1,2,0
7/12/1989,No till,maize,1,3,0
7/12/1989,No till,maize,1,4,0
7/12/1989,No till,maize,1,5,0
7/12/1989,Alfalfa,alfalfa,2,1,0
7/12/1989,Alfalfa,alfalfa,2,2,0
7/12/1989,Alfalfa,alfalfa,2,3,0
7/12/1989,Alfalfa,alfalfa,2,4,0
7/12/1989,Alfalfa,alfalfa,2,5,0
7/12/1989,Poplar trees,poplar,3,1,0
7/12/1989,Poplar trees,poplar,3,2,0
7/12/1989,Poplar trees,poplar,3,3,0
7/12/1989,Early succesional community,ES,4,1,0
7/12/1989,Early succesional community,ES,4,2,0
7/12/1989,Early succesional community,ES,4,3,0
7/12/1989,Early succesional community,ES,4,4,0
7/12/1989,Early succesional community,ES,4,5,0
7/12/1989,Alfalfa,alfalfa,4,1,0
7/12/1989,Alfalfa,alfalfa,4,2,0
